Feature ID	Taxon	Confidence
31e8c2899dca52989a3d2f82d2a13f93	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.8763612820432162
763569a64218393c8772061dc80a566d	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.9141835773380491
bc4490367cec3bb33cb8be0778b6c8fc	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.9149906462507835
11d27d210a5bf9e3fea9621663e7ce04	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.9066561710197905
a16fb548b028b44aec403484030ee883	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.896502133283745
c75b129c0be0351eea351e4c895eed90	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.9014939649513625
df719390a082074ce0d47d78082d759e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.9428132164244776
20790b95bb964c61924ad5db29e9a71d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.9416891578667008
358054dd99ae488fd3610e16380c1dde	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.7321113183174558
47101147b196c77e30bc690d290cc5f8	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.706299663691388
07869541733f5c7701a709aff84b1ac7	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.907337219322107
857d4a14259b6294d32ea09fa10f7f25	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.90604566940772
b440a8c51390a27a5c28843b315549b6	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.9008078085306275
516c90f151a4b6a26ef117cc508de0c2	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.9166322151502155
8454217a274caf8401c15096f2c3556e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A	0.9999544248609392
ea987e0e7c74a2b0d0045c75ff5c2c85	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.9065417725880789
6524cf913aee3a441ccf5a972ec3191b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.8526743390774082
507f4d399c86db7cf86933a946754b22	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A	0.9999361142439761
969a8e6a69eef528b572c4f241f508d5	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.9539999783887799
09c0b9fac360f8a71c9ca7abe4e55360	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A	0.9999521474039254
de26f76f7eed5fa9d85c7dd8ea14b565	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A	0.9999391236872341
01975ea5347181ede6337a8da1df4693	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.8096109251751752
7ec2cea46d30b7d90cb3d25f87dc98d1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.9077241508281746
36d5585d97f6295483dd98f46e0fc0ad	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.9230796708667605
d8e51324a29bef107e2e0cb93e031441	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.8844353462932185
06bf4d22f117491e4f2f988310644dd9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.7931151554751058
75d6cca73571fd6dcd5398bff01ef8d1	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.9092898714215345
c9477a3182c2ac1c50a4338ef9b55bb9	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.8826699985655071
99839ce07cb1bfd9021e02299e411b7d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.8062739107240714
69e6d5d74773803b0524e5fedea69ab3	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.909429463831964
70b5bb10eafce5d1de6952ab94a87f75	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.8972437829457722
212c3b90b058d5382fbdab1556954769	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.9200962171016982
e265b8a0facf5473013519da1c4d1d33	d__Bacteria; p__Firmicutes_A; c__Clostridia_258483; o__Peptostreptococcales; f__Peptostreptococcaceae_256921; g__Romboutsia_D	0.9028287113086382
049f9d43535eb309a9599d2e174b5bd1	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales_A_737866; f__Enterobacteriaceae_A; g__Escherichia_710834	0.86589761308394
